Date,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,AGN
2007-03-28,58.849846,20.307663,,30.550134000000003,8.687467999999999,41.280589,41.580002,13.38,37.326764,19.14908,40.585245,106.165148,36.506989,22.69786,52.91384100000001,49.41,9.021692,35.448079,71.158757,26.175616
2007-03-29,58.626404,20.325872,,31.435998,8.605209,41.448397,41.529999,13.08,36.960531,19.416775,39.959866,106.754396,36.63974,22.853789000000006,53.014480000000006,50.099998,9.055088,35.747904,71.43131600000002,26.494709000000004
2007-03-30,58.888373,20.322231,,31.322218,8.655479,41.524672,41.700001,13.06,37.153286,19.20262,40.272556,108.212543,36.749068,22.840231,53.165432,49.919998,9.088484,35.413812,71.990778,26.355107
2007-04-02,58.772798,20.325872,,31.533524,8.596069,41.814522,41.650002,12.83,37.374952,19.639854,40.640423,108.502176,36.967719,23.023278,53.151056,49.52,9.052703,35.996333,72.49285400000002,26.295277
2007-04-03,59.681974,20.639082,,31.273454,8.742307,41.989956,42.349998,12.9,37.586982,19.220467000000006,41.229018,110.040223,37.201988,23.42327,53.222939,50.990002,9.150506,36.373257,73.267489,26.38502
2007-04-04,59.45083100000001,20.500687,,31.468508,8.819996000000002,46.15462700000001,42.700001,12.71,37.249665,19.336467000000006,41.035884,111.268666,37.467493,23.599537,53.02166500000001,51.169998,9.062245,36.553152,73.174243,26.414936
2007-04-05,59.134928,20.766552,,31.403489,8.765158,45.689346,42.610001,12.86,38.126694,19.354313,41.385361,111.957786,37.420638,23.531742,53.524857,50.970001,9.202985,36.673085,72.815616,26.604398
2007-04-09,59.196569,20.835749,,31.151548,8.778867,46.093608,42.700001,13.35,38.049591,19.880779,41.670462,111.907854,37.584629,23.769026,54.09274,51.66,8.928661,36.887247,72.908862,26.414936
2007-04-10,58.942306,20.78112,,30.964619,8.902256,46.070726,43.0,13.27,38.348361,20.005703,41.449738,111.258677,37.592437,23.667333,53.884275,52.099998,8.802233,36.793016,73.389421,27.053122
2007-04-11,58.734277,20.878189000000006,,31.02151,8.934244999999997,46.413966,42.099998,13.19,38.695318,19.836163,40.824359,110.419738,37.295695,23.470727,52.985726,52.580002,8.742598,36.56172,72.794099,27.043152000000006
2007-04-12,59.104108,21.028365,,31.224689,9.107904,46.995094,42.400002,13.66,38.502564,19.604161,40.861147,110.7693,37.280079,23.640215,53.107926,53.290001,8.67342,37.024311,71.890363,27.172783000000006
2007-04-13,59.111815,21.423951,,31.452253,9.085053,46.719822,41.639999,13.57,38.213434,19.46139,41.035884,111.947796,37.311313,23.369034,52.97135,53.0,8.649564999999999,36.870114,72.528719,27.073066
2007-04-16,59.45083100000001,21.566802,,31.517269,9.308981,46.865106,42.400002,13.52,38.791693,19.604161,41.716445,113.276111,37.818898,23.71479,53.54641899999999,54.259998,8.64718,37.324136,72.45698900000002,27.312385
2007-04-17,59.543286,21.610757,,31.631049,9.45979,46.803933,43.0,13.47,38.743506,20.086012,41.780822,113.465872,37.967267,24.108003,53.74769300000001,53.580002,8.744983,37.658228,73.410938,27.531763
2007-04-18,59.389191,21.255461,,31.435998,9.37296,47.033326,42.970001,13.91,38.550751,20.326937,42.157888,114.434643,38.185921,24.053765,53.654247,53.59,9.014536,37.229904,73.152726,27.432046000000003
2007-04-19,59.774435,20.966097,,31.110909000000003,9.249572,46.78864,42.389999,14.28,38.637491,20.291244,41.41295,113.525794,38.014122,23.891058,53.654247,53.650002,8.775993,36.972911,72.578926,27.232612
2007-04-20,59.905416,21.18953,,31.273454,9.39124,47.39271,42.139999,14.16,39.321765,20.326937,41.256607,114.154999,38.342098,24.053765,53.941782,52.900002,8.694889,37.435501,73.740874,27.571649
2007-04-23,59.543286,20.955108,,31.338473,9.44608,47.193904,42.16,14.04,39.697635,20.33586,41.21982,116.951442,38.209347,23.99953,54.035233,54.720001,8.537450999999999,37.761028,75.046276,27.471932
2007-04-24,59.32755,20.940457,,31.484763,9.500919,46.543954,42.5,14.57,39.572347,20.380475,41.90038,117.101254,38.435808,23.958854,53.790823,54.59,8.50644,34.625695,75.885467,27.471932
2007-04-25,59.304437,21.083308,,31.972393,9.491779,46.605127,42.709999,14.65,40.728867,20.541092000000006,41.385361,118.359657,40.177211,23.843601,56.206131000000006,48.970001,8.539836,36.664517,76.308644,27.701281
2007-04-26,61.98573,20.845223,,31.468508,9.491779,46.429259,43.259998,14.5,40.256622,20.434014,43.42704000000001,118.78911200000002,39.950749,23.775805,56.026419,46.549999,8.487357000000001,36.261895,76.695962,27.511819
2007-04-27,62.833272,20.79028,,31.435998,9.308981,45.97047,42.889999,14.32,40.160243,20.086012,43.279892,118.709212,40.02103,23.531742,56.11267900000001,44.799999,7.604747,36.313292,76.875276,27.372217
2007-04-30,63.773262,20.739001,,31.777339,9.139893,45.205825,41.560001,13.82,39.707274,19.622007,43.114351,117.480769,40.091311,23.301238,54.991288,44.080002,7.06087,36.364692,75.921327,27.22264
2007-05-01,64.420474,20.881851,,31.720449,9.258712,44.9382,41.73,13.54,39.456693,19.854009,43.914467,117.870273,40.185018,24.399522,54.667809,43.16,7.101422,36.398958,75.89981,29.436351
2007-05-02,65.044567,20.947783,,31.663559000000006,9.528339,45.519329,41.509998,13.63,39.80365,20.005703,44.392698,122.354583,40.614512,24.663924,55.17100000000001,44.610001,7.127662,36.107698,76.767687,30.613007
2007-05-03,64.774898,21.028365,,31.899248,9.583178,46.146338,41.200001,13.69,39.254302,19.916471,44.254745,123.822719,41.325129,24.711381,55.2932,44.369999,7.134817999999999,36.476057,76.74616999999998,30.632949
2007-05-04,64.882766,21.354357,,31.777339,9.720276,45.75637,41.330002,13.53,38.888069,20.005703,44.806552,123.932573,41.122097,25.084255,55.393837,46.080002,7.158672,36.261895,76.538166,31.111590000000003
2007-05-07,65.43751800000001,21.592442,,31.127164,9.217582,45.037605,41.310001,13.28,38.94589600000001,20.014626,45.983735,123.84269,41.301703,25.240184,55.91859,44.560001,7.108578,35.9792,76.717479,30.872269
2007-05-08,65.321943,21.552151,,31.216564,9.222152,44.968786,41.369999,13.18,40.237347,19.898624,45.937752,122.754077,41.22361400000001,25.314758,56.047987,44.330002,7.0417869999999985,35.9792,77.033072,30.922128000000004
2007-05-09,65.768828,21.493545,,31.590414000000006,9.194733,45.320522,41.259998,13.57,40.478289,20.16632,46.140078,123.882641,41.145523,25.382554000000006,56.61587,44.349998,7.072797,36.484622,78.410199,31.241221000000003
2007-05-10,65.22178199999999,20.999062,,31.151548,9.048494,44.380009,40.66,14.05,40.169883,19.898624,45.717028000000006,121.725377,40.606704,24.413082,56.012042,44.189999,6.946369,35.336714,78.489097,30.712722
2007-05-11,65.915222,21.185868,,31.159674,8.943385000000003,45.305229,41.700001,14.68,39.977129,20.264474,45.97454000000001,122.234732,40.66917700000001,24.548671,55.652624,45.700001,6.984536,35.696504,79.084419,31.101619
2007-05-14,65.36046999999999,21.226159,,30.997129,8.719458,44.86173400000001,41.810001,15.36,39.321765,20.121703,45.781405,121.12614,41.020579,24.345286,55.156624,44.27,6.898661,35.516609,80.002503,30.732666
2007-05-15,66.392921,21.493545,,31.208438,8.58693,44.097088,41.369999,15.4,39.003724,20.434014,46.250441,120.257248,40.69260300000001,25.613058,55.393837,42.299999,6.805629,35.448079,76.954174,30.872269
2007-05-16,66.640857,21.643722,,32.443769,8.655479,44.295898,42.290001,15.58,39.042272,20.889095,47.878266,120.007566,40.861159,25.640176,56.364275,42.869999,6.829483,35.799304,76.02891600000002,31.111590000000003
2007-05-17,67.152225,21.574128,,32.143064,8.664617999999999,44.349423,42.419998,15.43,39.851838,20.942633,48.338103,120.796557,40.578924,25.511365,56.558363,43.209999,6.819942,35.996333,74.415095,31.131532
2007-05-18,67.330432,21.768259,,32.240589,8.801717,44.326484,43.59,15.59,39.822926,20.835556,48.089791,121.785306,40.610284,25.762207,56.472103,44.470001,6.798473,36.56172,73.152726,31.570286
2007-05-21,67.454398,21.475232,,32.232463,8.842847,44.685866,43.25,15.43,40.131331,21.067558,48.172561,124.132323,40.602446,25.979153,56.040795,45.209999,6.736451,36.570285,73.310523,30.812439
2007-05-22,68.01225699999999,21.130925,,32.199954,8.733168,45.114068,43.59,15.42,39.620535,20.853403,48.154168,124.491867,40.892519,26.128303,56.263637,44.66,6.965453,36.673085,73.73370600000001,30.962014
2007-05-23,68.136229,20.955108,,32.541298,8.696609,45.557564,43.23,15.21,39.553072,21.326329,47.731118,124.551789,40.73572100000001,26.155421,55.976103,43.59,6.569472,36.176228,73.081002,30.9321
2007-05-24,67.52413299999999,20.680395,,32.451898,8.422412,44.884675,41.990002,14.88,39.01336,20.648169,47.455213,124.61171000000002,40.751401,25.545262,55.587925,42.52,6.564701,34.694228,71.926223,30.892213
2007-05-25,67.679091,20.647429,,33.093947,8.614349,45.175241,42.380001,14.76,38.965172,20.674939,48.209346,127.458101,41.002276,26.01305,56.31395300000001,43.139999,6.614794,34.925523,72.349405,30.812439
2007-05-29,67.648099,20.749989000000006,,33.264618,8.737738,46.230449,42.869999,14.6,39.206114,20.496476,48.641594,127.428132,40.876839,25.979153,56.342707,41.959999,6.762691,35.225349,74.321854,30.842355
2007-05-30,68.128479,20.453299,,33.028928,8.888546,46.306916,43.220001,14.37,39.774738,21.147867,48.797941,127.917516,41.34723,25.958814,56.472103,42.610001,6.934442,35.80786900000001,75.483801,30.632949
2007-05-31,68.15172199999999,20.640104,,33.272744,9.043925,46.421611,44.060001,14.27,39.919301,21.174635,48.678382,130.034822,41.441307,25.87746,56.062363,44.209999,6.955911,34.814158,75.455111,30.772554
2007-06-01,68.51588100000001,20.621789,,33.532814,8.623489,47.163317,44.529999,14.31,40.10242,20.98725,48.99107100000001,130.634067,41.582424,25.952035,56.565549,43.619999,6.8557229999999985,35.490911,75.670289,31.440655
2007-06-04,68.236951,20.372716,,33.516562,8.742307,47.736801,44.580002,14.17,40.459013,20.657093,48.595611,129.875021,41.504024,26.094404,56.37146,43.830002,6.712597,35.73077100000001,76.624238,31.440655
2007-06-05,67.76432,20.325099,,33.931048,8.915966000000003,47.232136,44.34,13.98,40.381913,20.28232,48.172561,130.264526,41.378587,26.080846,56.191754,44.049999,6.672045,35.722206,74.357713,31.560314
2007-06-06,67.113488,20.050386,,33.321508,8.943385000000003,47.163317,43.639999,13.63,39.755462,19.586316,47.197705,128.87628999999998,41.229631,26.01305,56.026419,43.700001,6.538461,35.242482,74.164057,31.17142
2007-06-07,65.765326,19.772011,,32.362497999999995,8.436121,45.687552,42.720001,13.68,39.129011,19.015233,47.271281,125.940025,40.939559,25.260523000000006,55.566363,42.23,6.3738660000000005,34.4972,72.528719,31.101619
2007-06-08,66.586621,19.885559,,32.264973,8.468111,46.184572,43.040001,14.07,40.51684,19.291852,48.053003,126.908795,41.017956,25.443569,57.083117,45.599998,6.509836,34.437235,73.540044,31.360882
2007-06-11,66.090748,19.801314,,32.151193,8.559510000000001,45.779308,42.990002,13.91,40.063868,19.372158,48.089791,127.398172,42.013614,25.565601,56.90340500000001,46.52,6.445429,34.411533,72.098362,31.141504
2007-06-12,65.889297,19.537588,,32.102428,8.454400999999999,45.565209,42.73,13.8,39.466332,18.783231,47.611559,125.760253,41.472667,25.402891,56.70213100000001,45.59,6.311845,33.709082,71.015312,30.682809
2007-06-13,67.555126,19.848931,,32.078047999999995,8.47725,46.704531,44.110001,13.96,39.562708,18.934924,47.308065,126.40943,41.629461,26.080846,58.096679,46.959999,6.323772,34.151437,71.81863299999998,31.301051
2007-06-14,67.733327,19.848931,,32.110554,8.829137,47.170963,43.959999,13.78,39.51452000000001,19.274005,46.526343,126.639141,41.394267,26.338467,58.55674000000001,48.049999,6.536075,34.099902,71.538905,31.739804
2007-06-15,67.927028,20.043061,,32.508788,8.742307,47.484467,42.75,13.63,39.51452000000001,19.702316,46.195259,125.161016,41.34723,26.250332,58.729261,48.849998,6.433502,34.24592,72.729549,31.839521
2007-06-18,67.888292,19.977129,,33.735993,8.947955,47.201549,42.669998,13.51,39.350681,19.434622,46.443572,126.039896,41.34723,26.372364,58.657377,47.810001,6.440658,33.137891,72.26333299999997,32.019012
2007-06-19,68.04325,20.02841,,33.654723,8.788007,47.339185,42.48,13.57,39.687999,19.398929000000006,46.544737,127.657844,41.598104,26.650326,58.743637,46.900002,6.64342,32.141518,72.837138,32.248359
2007-06-20,67.469897,19.881897,,34.182992,8.596069,46.712177,41.369999,13.64,39.581826,18.881386,45.505503,126.938756,41.260991,26.263892,58.470474,46.82,6.7245240000000015,31.986912,71.316558,32.138671
2007-06-21,67.725584,19.70608,,33.947302,8.687467999999999,46.926276,41.529999,14.72,38.993073,18.622615,45.404339,126.319548,41.700019,26.535074,59.383405,48.16,6.760306,32.373432,71.81863299999998,32.78683
2007-06-22,66.966274,19.361773,,34.646242,8.55037,47.117438,40.84,14.57,38.693867,19.20262,45.165225,125.680353,41.30019,26.202877,59.124624,47.48,6.660117999999999,32.931744,71.553253,32.188528000000005
2007-06-25,66.826809,19.79765,,34.256137,8.51838,46.651004,40.34,14.28,38.471877,19.452467,44.604223,125.370748,40.696523,26.087625,58.456097,47.830002,6.5599300000000005,32.399202,70.48454100000002,32.208472
2007-06-26,66.695093,19.768348,,34.784403000000005,8.454400999999999,46.337499,39.84,14.18,37.941032,19.506007,45.48711,126.049886,40.602446,26.033389,58.722069,47.599998,6.421575,32.467915999999995,69.989639,32.048925
2007-06-27,67.508634,19.768348,,34.914438,8.605209,46.345147,40.470001,14.58,39.59148,19.630931,46.075701,127.777695,40.986596,26.094404,58.592679,48.240002,6.431116,32.914565,71.13006999999998,32.168584
2007-06-28,67.29169,19.676777,,34.808786,8.623489,46.68159,40.419998,14.49,39.398445,19.309697,45.845782,128.836347,40.751401,26.087625,57.762141,49.200001,6.777003999999999,33.077762,70.465098,32.697084999999994
2007-06-29,67.245203,19.614509,,34.857548,8.53209,46.092813,40.150002,14.3,39.118543,19.523852,45.431931,128.596646,40.296693,26.060507,58.043803,48.639999,6.645805,33.094941,69.980828,32.43782
2007-07-02,68.182715,19.896548000000006,,34.573097,8.605209,47.530347,40.16,14.36,39.60113,20.121703,46.38839,130.644049,40.845479,26.575752,58.383242,48.200001,6.791316,33.361214000000004,72.199803,32.97629000000001
2007-07-03,68.136229,19.896548000000006,,34.313027000000005,8.618919,47.622103,40.709999,14.36,39.81347,20.077088,46.002129,132.401826,40.963077,26.901169,58.44101800000001,48.09,6.848566,33.6962,72.712985,32.906489
2007-07-05,67.996764,19.863582,,34.792532,8.56865,47.537992,40.93,14.19,40.074068,19.880779,46.397589,133.050995,40.578924,26.826594,58.542126,48.150002,6.796086999999999,34.67539,73.862229,32.697084999999994
2007-07-06,68.267944,19.779337,,34.946946999999994,8.481821,47.736801,41.02,14.39,40.460136,20.041395,46.976985,134.259451,40.908199,26.996081,58.534907,47.540001,6.936827,34.641034999999995,74.035698,32.826714
2007-07-09,68.267944,19.673114,,34.841293,8.408700999999999,48.585558,40.720001,14.57,40.016156,20.094935,46.774656,132.092206,40.531887,27.036759000000004,59.062119,47.529999,6.781775,35.044735,73.695984,32.93640300000001
2007-07-10,67.578369,19.38375,,33.890412,8.760588,45.9093,40.360001,14.43,38.993073,19.604161,46.415983,130.004861,39.747905,26.914727000000006,58.051028,49.450001,6.555159,34.890125,71.021652,32.826714
2007-07-11,68.089736,19.610411,,34.272388,8.797147,47.54564,40.84,14.65,38.607001,19.729086,46.342407,130.20460400000002,40.171256,27.043538,59.466552,50.32,6.516992,35.096272,70.559065,32.7968
2007-07-12,69.678086,19.813113,,34.556842,8.824567,48.465433,41.549999,15.36,38.607001,19.586316,47.574772,130.85378899999998,41.017956,27.389294,62.044833,50.970001,6.6076380000000015,35.843549,72.308223,33.255496
2007-07-13,69.90278,19.621468,,34.386171999999995,8.687467999999999,48.779695,41.18,15.43,38.413966,19.978933,46.820639,131.263257,41.143393,27.090995,62.72371,50.299999,6.536075,36.55647,72.474462,32.946377000000005
2007-07-16,70.406403,19.739403,,34.540587,8.5458,48.434772,41.060001,15.72,38.298146,19.862933,45.99293,132.95111599999998,41.080676,27.009641,63.18592,48.919998,6.650575999999999,35.817781,71.520375,33.594532
2007-07-17,70.56911099999998,19.67675,,34.061083,8.372142,48.373454,41.459999,15.84,38.307796,19.836163,45.928553,131.942403,41.229631,26.982523,63.474801,49.139999,6.762691,36.26443,71.122842,33.534704999999995
2007-07-18,70.87903399999998,19.791,,34.109846999999995,8.321872,48.419442,41.41,15.46,37.89277,20.032473,46.903409,128.846329,40.829802,26.860491,63.417025,49.48,6.765077000000002,36.384681,71.549288,33.006204
2007-07-19,70.638841,20.019499,,34.946946999999994,8.445261,49.247257,42.200001,15.78,37.612872,20.746324,46.360801,127.887556,41.041474,27.036759000000004,64.225898,50.02,6.772233,36.10123,72.098612,33.115893
2007-07-20,69.89503,19.485105,,35.198891,8.312733,47.98254,41.639999,15.5,37.429487,20.451861,45.68024000000001,126.479341,40.186933,26.697781,63.915348,49.16,6.614794,36.169947,70.132614,32.587396000000005
2007-07-23,70.406403,19.872079,,35.605251,8.280743,48.488426,42.360001,15.36,37.535656,20.184167,46.995375,126.838885,41.25315,27.002862,63.807021,48.700001,6.629107,35.5601,68.21721099999999,32.956346999999994
2007-07-24,69.492135,19.352428,,34.597477000000005,8.294453,49.845122,41.779999,15.21,37.178543,19.104465,46.664296,118.849034,40.688684,26.568971,63.084811,46.25,6.454971,34.933071000000005,66.82945,32.517595
2007-07-25,69.437899,19.275033,,34.052957,8.335582,48.465433,41.720001,15.58,36.628393,19.17585,46.581525,121.745356,44.051966,26.541853000000003,65.070885,47.18,6.462127,35.749065,66.504195,32.009038000000004
2007-07-26,69.77106500000001,18.82909,,33.524688,8.148214999999999,45.882348,41.189999,14.73,34.891079,18.372767,45.845782,118.878994,41.801938,26.060507,64.565337,38.27,5.798978,35.044735,65.051379,31.689947
2007-07-27,69.77106500000001,18.438431,,33.898538,7.919716999999999,44.809255,40.389999,13.87,33.848688,17.935532000000006,44.742175,122.354583,41.449145,25.518144,62.160385,36.709999,5.8443010000000015,34.254512,63.04924499999999,30.722694
2007-07-30,69.871787,18.729583,,34.231753000000005,7.9379979999999986,46.656506,40.889999,13.79,34.01277,17.908762,45.229602,125.051155,41.660821,25.823222,63.489245,36.110001,5.829989,34.323225,63.461237,30.672837
2007-07-31,68.895533,18.681672,,34.239882,7.819178999999999,45.29981,40.290001,13.54,33.559135999999995,17.53399,44.208762,112.856645,40.861159,25.8639,62.37704599999999,33.959999,5.565206,34.555139000000004,62.25416800000001,30.3338
2007-08-01,69.01175500000001,18.777494,,33.760377000000005,7.965416999999999,45.108187,39.580002,13.41,33.202023,17.774915,45.036471,118.459529,41.519704,25.870679,63.229252,33.66,5.593831,34.649623,63.396182,30.263999
2007-08-02,69.050497,18.873317,,34.288643,8.363002,45.108187,39.52,13.4,33.877642,17.783839,46.636703,119.398339,41.504024,26.182538,63.1137,34.810001,5.665394,34.194386,64.502055,31.650059
2007-08-03,67.841799,18.82909,,33.321508,8.609779,41.674293,38.75,12.85,32.497442,16.704137,45.34916,114.864098,40.281013,25.748648,61.65484300000001,32.900002,5.522268,32.69983,62.528833,31.211306
2007-08-06,68.004508,19.577242,,33.898538,8.984515,41.766274,39.380001,12.77,32.844905,16.391828,45.965341,115.303534,43.362064,25.972372,62.463717,33.09,5.438778,32.940332,63.808174,31.939237
2007-08-07,68.205958,20.012129,,34.101718,8.801717,39.957347,39.419998,12.63,32.642219,16.356134,45.579079,117.900242,43.746214,25.965593,64.27645600000001,33.77,5.290882,32.493686,64.76949,32.168584
2007-08-08,68.298937,20.749222,,33.662849,8.614349,38.723291,40.23,13.42,31.310277000000006,17.123526000000002,44.567435,117.031343,44.624273,26.087625,65.489763,34.490002000000004,5.7775089999999985,31.909607,68.101567,30.453461
2007-08-09,67.299439,20.244313,,32.346244,8.308163,36.914364,40.75,13.08,29.254455,16.382904,43.178728,108.831759,43.73053400000001,24.331728,64.081458,34.48,5.968343,30.157369,69.236352,29.506152
2007-08-10,66.609865,20.351192,,31.850484,8.276173,43.375911,41.060001,13.01,30.692565,16.650598000000002,44.77896,109.201285,42.256649,24.236814000000006,63.95868000000001,34.18,5.977885,32.390611,68.0076,31.031817
2007-08-13,66.826809,19.861024,,32.581933,8.504671,43.805149,40.830002,12.84,32.352668,17.27522,44.549041,109.071453,42.092011,24.630027,64.074239,33.830002,5.8729260000000005,32.871618,68.094338,32.158614
2007-08-14,66.44715699999999,19.337686,,31.939884000000006,8.829137,42.540432,40.41,12.54,31.638436,16.445366,43.270694,105.40611,41.229631,24.630027,62.62982,32.349998,5.705946,31.70346,64.328586,31.430683
2007-08-15,65.904791,19.293461,,31.574159,8.394992,41.720284,40.18,11.95,30.499531,16.213364000000002,43.353465,104.227607,40.721984,21.958891,59.957657,31.75,5.305194,30.835933,63.57688100000001,31.241221000000003
2007-08-16,66.168227,19.112872,,30.444479,8.235044,42.778046,39.959999,11.64,29.515052,16.017055,44.935306,104.607122,40.572443,22.223294,59.127114,28.700001,5.603373,30.191728,64.820086,30.433517
2007-08-17,68.051,19.433509,,31.533524,8.326442,42.793377,40.32,11.89,30.576745000000006,16.418596,45.100848,107.932899,41.808111,22.935145,61.387625,30.51,5.710717,30.775807,65.297126,30.15431
2007-08-20,68.391909,19.308203,,32.183699,8.294453,43.053982,40.740002,12.1,32.053462,16.418596,44.843337,106.844286,41.658573,22.779214,62.254275,31.18,5.581904,31.858069,66.309038,29.715556
2007-08-21,68.539124,19.297146,,32.484408,8.326442,42.594087,40.130001,12.17,32.140328000000004,16.213364000000002,44.77896,109.690669,41.084027,23.00972,62.11705300000001,31.02,5.829989,31.815123,66.82222,29.67567
2007-08-22,69.38826800000001,19.216065,,32.720094,8.267033,42.425457,40.77,12.01,32.458837,16.962909,45.606668,111.24868700000002,41.92617,23.308019,64.117571,31.889999,5.977885,32.622525,66.959553,30.423545
2007-08-23,69.13897800000001,19.223436,,32.850128999999995,8.486391000000001,41.145413,40.599998,12.06,32.815951,16.7666,45.441127,110.150084,42.09145,23.484287,63.027035,30.83,5.8967800000000015,32.639703999999995,66.800537,30.892213
2007-08-24,69.450592,19.359799,,32.549423,8.742307,40.470897,40.41,12.13,33.742518,17.069986,46.066506,113.346022,42.713221,23.86394,64.30534399999999,32.860001000000004,6.0828440000000015,33.309676,67.458282,30.822411
2007-08-27,69.100024,19.168154,,32.679459,8.682898,41.383027,40.810001,11.98,33.945204,16.409673,45.983735,112.447162,42.083581,23.823262,64.05256999999999,32.610001000000004,5.985041000000002,33.180837,66.113886,30.57312
2007-08-28,68.258676,18.718526,,32.183699,8.404131,39.750394,40.869999,11.66,33.057245,15.847515,45.588274,108.891681,41.00532000000001,23.504624,62.420379,31.5,5.770353,32.811493,64.502055,29.725528000000004
2007-08-29,69.14676999999999,18.97651,,32.703842,8.628059,40.854144,42.25,12.3,34.089982,16.141979,46.443572,111.208737,42.185895,24.148679,63.828684,32.470001,5.8252180000000005,34.254512,65.701894,29.645755
2007-08-30,69.614187,18.943341,,33.402778999999995,8.705748,40.148971,42.220001,12.42,33.58809,15.981362,46.415983,111.857914,41.745149,24.29105,63.864797,32.919998,5.78228,34.185795,66.496965,29.446323
2007-08-31,70.884005,19.131299,,33.492178,8.906825999999997,40.27161,42.75,13.0,34.321625,16.159826000000002,46.820639,113.106328,41.957653,24.677482,65.005884,32.220001,5.920635,34.761286,67.458282,29.7355
2007-09-04,71.00865300000002,19.009678,,33.614087,9.075914,41.045768,43.450001,13.17,34.147894,16.516751,47.041362,114.94399,42.059967,24.71816,65.511426,32.09,6.101927,34.804233,68.441281,30.57312
2007-09-05,70.050443,19.061276,,33.264618,8.952525,39.857702,43.75,12.9,33.269585,16.45429,46.498754,113.985209,42.264602,24.514774,65.59087199999999,31.91,6.001739,34.881537,66.388545,30.553176
2007-09-06,70.603554,19.496162,,32.947657,8.961665,39.880696,43.720001,12.94,33.47227,16.864754,47.105739,113.865366,42.374789,24.799514,66.327525,31.59,5.887239,35.69753,66.34518,30.862299
2007-09-07,69.271412,19.112872,,32.525043,8.58693,38.470347,42.959999,12.61,32.536049,16.320443,46.204458,112.736795,41.784501,24.596128,64.153678,30.26,5.572362,34.787053,64.393635,30.403601
2007-09-10,68.414479,19.046534,,32.386879,8.847417,37.297611,43.220001,12.94,31.947292,16.124132,45.946947,110.529599,41.957653,24.474096,63.749244,29.49,5.503185,32.674063000000004,63.72144300000001,30.393629
2007-09-11,68.741671,19.149727,,32.159318,9.098763,38.064106,43.740002,12.97,32.555353000000004,16.088441,46.112489,114.724276,42.595162,24.616467,63.640911,30.17,5.624842,33.936702000000004,64.97187199999999,30.433517
2007-09-12,69.39605999999999,19.256605,,32.28122800000001,9.222152,38.156084,43.779999,12.83,31.860426,16.106285999999994,46.296424,112.656902,42.760445,24.602907,63.65535500000001,30.08,5.457861,33.252027000000005,65.730806,30.463431
2007-09-13,69.403846,19.223436,,32.329989000000005,9.117044,37.450911,43.310001,12.73,32.410579,16.141979,46.903409,113.865366,43.634068,24.636806,63.85035300000001,30.280001,5.491258,32.675002,67.458282,31.301051
2007-09-14,69.349314,19.201323,,32.232463,9.135323,38.255729,43.41,12.69,32.825601,16.195517000000002,47.344853,114.534514,42.658127,24.514774,63.749244,31.32,5.822832,33.63958,68.578608,31.021845000000006
2007-09-17,69.27920400000001,19.160783,,31.614798,9.149033,37.274617,43.060001,12.84,32.42988,16.213364000000002,47.639148,114.10506,42.107191,24.42664,63.749244,30.620001,5.741728,33.854887,68.137703,30.902185
2007-09-18,71.405961,19.754144,,31.273454,9.505488,39.405471,43.709999,13.3,33.781126,16.962909,49.496892,117.810352,44.145652,25.219845,66.840292,31.98,6.049448,35.525669,70.551835,31.380824
2007-09-19,71.639666,19.883136,,31.874868,9.619737,40.294604,43.830002,13.1,33.307381,17.177064,48.853119,120.26723,44.00398300000001,25.260523000000006,67.403611,32.259998,6.0184370000000005,36.12853,72.199803,31.869435
2007-09-20,71.234573,19.787314,,31.907374,9.578608,40.033996,42.799999,13.35,33.133351,17.248449,48.080592,118.928934,43.555364,25.097813,67.078616,30.370001,5.713103,36.688326,69.503787,31.650059
2007-09-21,71.421539,20.063724,,32.264973,9.564898,40.240949,41.950001,13.24,32.466238,17.471528,48.135774,119.498211,43.460919,25.023238,67.714161,30.16,5.770353,36.748612,69.12070200000001,31.610174
2007-09-24,71.52280999999998,19.849967000000003,,32.021158,9.482639,39.397807,41.5,13.48,32.166518,18.087226,48.503645,121.995039,43.13822800000001,24.785956,66.789735,29.66,5.455476,36.016569,69.279718,31.630115000000004
2007-09-25,71.600718,20.030555,,30.907729,9.733986,39.022223,42.740002,13.81,32.495242,18.096149,49.018661,119.677982,44.027593,24.928324,68.891361,30.139999,5.460247,35.939059,68.087108,31.640087
2007-09-26,72.091505,19.901564,,30.728933,9.642587,39.05288400000001,43.41,13.75,31.963484,18.21215,48.972677,124.112345,44.783164,25.036798,70.16244499999999,29.790001,5.5628199999999985,38.755276,69.445963,32.138671
2007-09-27,72.75368,19.919991,,30.899603000000006,9.811675,39.05288400000001,43.450001,13.28,32.214859000000004,18.283535,49.66243400000001,126.649123,44.688715,25.070695,70.923746,28.280001,5.565206,38.910297,69.970522,31.879407
2007-09-28,72.901698,19.761515,,32.711968,9.866515,38.692631,43.66,13.2,32.446901000000004,17.881994,49.910746,127.34824,44.89335,25.002899,70.88024300000002,28.73,5.507956,38.066294,70.130806,32.308191
2007-10-01,73.805371,20.347506,,33.223982,10.140712,40.624197,44.0,13.23,32.243863,18.488767000000006,50.14066500000001,128.87628999999998,45.84568,25.091034,71.670539,28.75,5.572362,37.962947,70.764646,31.849493
